MONTH,ORIGIN_AIRPORT,AIRLINE,ARRIVAL_DELAY,COUNT
October,14487,Skywest Airlines Inc.,-2.25,4
October,14489,Skywest Airlines Inc.,-15.63636364,11
October,14492,American Airlines Inc.,14.87804878,42
October,14492,Alaska Airlines Inc.,20.5,2
October,14492,JetBlue Airways,-1.714285714,14
October,14492,Delta Air Lines Inc.,-4.307692308,26
October,14492,Atlantic Southeast Airlines,8.153846154,13
October,14492,Frontier Airlines Inc.,20.33333333,3
October,14492,American Eagle Airlines Inc.,-0.8,5
October,14492,Skywest Airlines Inc.,138,5
October,14492,United Air Lines Inc.,-11.1,10
October,14492,Southwest Airlines Co.,-0.955555556,45
October,14520,Skywest Airlines Inc.,-8.8,5
October,14524,American Airlines Inc.,24.72727273,11
October,14524,JetBlue Airways,-5.5,12
October,14524,Delta Air Lines Inc.,5.071428571,14
October,14524,Atlantic Southeast Airlines,0.291666667,24
October,14524,American Eagle Airlines Inc.,14.21428571,14
October,14524,Skywest Airlines Inc.,6,1
October,14524,United Air Lines Inc.,-17,2
October,14524,Southwest Airlines Co.,-9.142857143,7
October,14543,Skywest Airlines Inc.,-16.66666667,3
October,14570,American Airlines Inc.,-4.083333333,12
October,14570,JetBlue Airways,-11.5,2
October,14570,Delta Air Lines Inc.,0.4,5
October,14570,Skywest Airlines Inc.,-9.846153846,13
October,14570,United Air Lines Inc.,-13,3
October,14570,Southwest Airlines Co.,-6.933333333,30
October,14574,Delta Air Lines Inc.,-10,3
October,14574,Atlantic Southeast Airlines,-1,7
October,14576,American Airlines Inc.,-1.333333333,3
October,14576,JetBlue Airways,-6.571428571,7
October,14576,Delta Air Lines Inc.,-10.5,5
October,14576,Atlantic Southeast Airlines,-9.222222222,9
October,14576,American Eagle Airlines Inc.,4.8,5
October,14576,United Air Lines Inc.,3.333333333,3
October,14576,Southwest Airlines Co.,-2.555555556,9
October,14588,Atlantic Southeast Airlines,40,1
October,14588,American Eagle Airlines Inc.,3.25,4
October,14633,Atlantic Southeast Airlines,55.25,4
October,14633,American Eagle Airlines Inc.,-10.57142857,7
October,14635,American Airlines Inc.,6.090909091,23
October,14635,JetBlue Airways,-0.454545455,22
October,14635,Delta Air Lines Inc.,-14.4,20
October,14635,Frontier Airlines Inc.,-5.222222222,9
October,14635,Spirit Air Lines,-7.428571429,7
October,14635,United Air Lines Inc.,-12.27272727,11
October,14635,Southwest Airlines Co.,-8.578947368,20
October,14674,Atlantic Southeast Airlines,26.5,2
October,14674,American Eagle Airlines Inc.,-16.33333333,4
October,14679,American Airlines Inc.,2.6,40
October,14679,Alaska Airlines Inc.,-2.28125,32
October,14679,JetBlue Airways,0.333333333,6
October,14679,Delta Air Lines Inc.,0.125,24
October,14679,Frontier Airlines Inc.,-14.5,4
October,14679,Hawaiian Airlines Inc.,13.5,2
October,14679,Spirit Air Lines,11.33333333,12
October,14679,Skywest Airlines Inc.,23.46428571,28
October,14679,United Air Lines Inc.,-9.355555556,45
October,14679,Virgin America,-3.636363636,11
October,14679,Southwest Airlines Co.,1.646666667,151
October,14683,American Airlines Inc.,20.92857143,31
October,14683,Alaska Airlines Inc.,-2,2
October,14683,Delta Air Lines Inc.,-4.4375,16
October,14683,Atlantic Southeast Airlines,67,3
October,14683,Skywest Airlines Inc.,17.81818182,11
October,14683,United Air Lines Inc.,12.8,15
October,14683,Southwest Airlines Co.,2.611940299,68
October,14685,JetBlue Airways,-11.6,5
October,14685,Delta Air Lines Inc.,-11.26666667,15
October,14685,Atlantic Southeast Airlines,32.91666667,13
October,14685,American Eagle Airlines Inc.,-29,1
October,14689,Skywest Airlines Inc.,-3.352941176,34
October,14696,Atlantic Southeast Airlines,-9.25,4
October,14696,Skywest Airlines Inc.,32.78947368,19
October,14698,Skywest Airlines Inc.,-7.733333333,15
October,14709,Alaska Airlines Inc.,-11.5,6
October,14711,Atlantic Southeast Airlines,-9,4
October,14730,American Airlines Inc.,-3,1
October,14730,Delta Air Lines Inc.,-12.75,16
October,14730,Atlantic Southeast Airlines,18.85714286,7
October,14730,American Eagle Airlines Inc.,-17.5,2
October,14730,Skywest Airlines Inc.,5,1
October,14730,Southwest Airlines Co.,-7.523809524,21
October,14747,American Airlines Inc.,-0.975,41
October,14747,Alaska Airlines Inc.,-3.734265734,287
October,14747,JetBlue Airways,1.888888889,10
October,14747,Delta Air Lines Inc.,15.75949367,79
October,14747,Frontier Airlines Inc.,-18,1
October,14747,Hawaiian Airlines Inc.,15,3
October,14747,Skywest Airlines Inc.,-1.418604651,86
October,14747,United Air Lines Inc.,-11.775,40
October,14747,Virgin America,8.727272727,11
October,14747,Southwest Airlines Co.,0.714285714,64
October,14771,American Airlines Inc.,-2.936708861,80
October,14771,Alaska Airlines Inc.,-8.448275862,29
October,14771,JetBlue Airways,-7.40625,32
October,14771,Delta Air Lines Inc.,-7.636363636,55
October,14771,Frontier Airlines Inc.,16.57142857,14
October,14771,Hawaiian Airlines Inc.,4.333333333,3
October,14771,Skywest Airlines Inc.,-1.90625,197
October,14771,United Air Lines Inc.,-5.152892562,245
October,14771,Virgin America,-5.528089888,91
October,14771,Southwest Airlines Co.,-8.23943662,71
October,14783,Delta Air Lines Inc.,1,2
October,14783,Atlantic Southeast Airlines,-8,6
October,14783,American Eagle Airlines Inc.,1.277777778,19
October,14783,Skywest Airlines Inc.,-6,3
October,14794,Skywest Airlines Inc.,-4.5,12
October,14814,Delta Air Lines Inc.,-13,1
October,14814,Atlantic Southeast Airlines,13.63333333,30
October,14814,Skywest Airlines Inc.,38,2
October,14828,Alaska Airlines Inc.,-6.333333333,6
October,14831,American Airlines Inc.,8.75,18
October,14831,Alaska Airlines Inc.,-2.333333333,24
October,14831,JetBlue Airways,-16,2
October,14831,Delta Air Lines Inc.,-5,13
October,14831,Hawaiian Airlines Inc.,6.75,4
October,14831,Skywest Airlines Inc.,7.5,12
October,14831,United Air Lines Inc.,29.5,8
October,14831,Southwest Airlines Co.,0.640776699,104
October,14842,American Eagle Airlines Inc.,-1,9
October,14843,American Airlines Inc.,42.44444444,28
October,14843,JetBlue Airways,-1.884615385,52
October,14843,Delta Air Lines Inc.,4.333333333,18
October,14843,Spirit Air Lines,7,2
October,14843,United Air Lines Inc.,95.36363636,11
October,14843,Southwest Airlines Co.,7.461538462,13
October,14869,American Airlines Inc.,0.157894737,20
October,14869,Alaska Airlines Inc.,-9.545454545,11
October,14869,JetBlue Airways,1.625,8
October,14869,Delta Air Lines Inc.,-2.485380117,171
October,14869,Frontier Airlines Inc.,-6.125,8
October,14869,Skywest Airlines Inc.,2.825471698,214
October,14869,United Air Lines Inc.,-21.5,8
October,14869,Southwest Airlines Co.,-9.5625,48
October,14893,American Airlines Inc.,12,16
October,14893,Alaska Airlines Inc.,-5.714285714,14
October,14893,JetBlue Airways,6.2,5
October,14893,Delta Air Lines Inc.,0.2,10
October,14893,Hawaiian Airlines Inc.,6.5,2
October,14893,Skywest Airlines Inc.,-3.783783784,37
October,14893,United Air Lines Inc.,-0.769230769,13
October,14893,Southwest Airlines Co.,0.854368932,104
October,14905,Skywest Airlines Inc.,-7.75,4
October,14908,American Airlines Inc.,10.55172414,30
October,14908,Alaska Airlines Inc.,-6.238095238,21
October,14908,Delta Air Lines Inc.,13.5,14
October,14908,Frontier Airlines Inc.,-0.666666667,3
October,14908,Skywest Airlines Inc.,-0.923076923,13
October,14908,United Air Lines Inc.,-5.103448276,29
October,14908,Southwest Airlines Co.,4.153846154,92
October,14952,Atlantic Southeast Airlines,16.33333333,3
October,14952,Skywest Airlines Inc.,-4,5
October,14960,Atlantic Southeast Airlines,-16,1
October,14960,American Eagle Airlines Inc.,236.6666667,5
October,14986,JetBlue Airways,8.2,6
October,14986,Delta Air Lines Inc.,-5.777777778,9
October,14986,United Air Lines Inc.,34.33333333,3
October,15016,American Airlines Inc.,9.542857143,35
October,15016,Alaska Airlines Inc.,19,2
October,15016,Delta Air Lines Inc.,-3.730769231,26
October,15016,Atlantic Southeast Airlines,2.692307692,13
October,15016,Frontier Airlines Inc.,-4.666666667,6
October,15016,American Eagle Airlines Inc.,-20,2
October,15016,Skywest Airlines Inc.,6,9
October,15016,United Air Lines Inc.,-19,2
October,15016,Southwest Airlines Co.,1.556338028,143
October,15024,American Airlines Inc.,2.5,8
October,15024,JetBlue Airways,-0.4,6
October,15024,Delta Air Lines Inc.,-16.2,5
October,15024,Spirit Air Lines,-1,1
October,15024,United Air Lines Inc.,-24.5,2
October,15027,American Airlines Inc.,5,2
October,15027,JetBlue Airways,-17.5,2
October,15041,Skywest Airlines Inc.,-7.75,4
October,15048,American Eagle Airlines Inc.,-13.33333333,3
October,15070,JetBlue Airways,-2,4
October,15096,American Airlines Inc.,-1,3
October,15096,JetBlue Airways,-8,9
October,15096,Delta Air Lines Inc.,-5,7
October,15096,Atlantic Southeast Airlines,8.833333333,6
October,15096,American Eagle Airlines Inc.,-14.42857143,7
October,15096,Skywest Airlines Inc.,5,1
October,15249,Delta Air Lines Inc.,-8.6,5
October,15249,Atlantic Southeast Airlines,-6.857142857,7
October,15249,American Eagle Airlines Inc.,-5,1
October,15295,American Eagle Airlines Inc.,-12.6,5
October,15304,American Airlines Inc.,8.237288136,60
October,15304,Alaska Airlines Inc.,18.5,2
October,15304,JetBlue Airways,2.428571429,28
October,15304,Delta Air Lines Inc.,-10.04347826,46
October,15304,Frontier Airlines Inc.,-2.333333333,9
October,15304,Spirit Air Lines,24.61538462,13
October,15304,United Air Lines Inc.,4.303030303,33
October,15304,Southwest Airlines Co.,1.105263158,115
October,15323,Delta Air Lines Inc.,-2.666666667,3
October,15323,Atlantic Southeast Airlines,6.75,4
October,15356,Frontier Airlines Inc.,-1.375,16
October,15370,American Airlines Inc.,1.416666667,13
October,15370,Delta Air Lines Inc.,-15.6,5
October,15370,Atlantic Southeast Airlines,8.071428571,14
October,15370,American Eagle Airlines Inc.,4.833333333,6
October,15370,Skywest Airlines Inc.,-7.833333333,6
October,15370,United Air Lines Inc.,-9,3
October,15370,Southwest Airlines Co.,28.63636364,22
October,15376,American Airlines Inc.,-0.066666667,17
October,15376,Alaska Airlines Inc.,-12,2
October,15376,Delta Air Lines Inc.,-4,3
October,15376,Skywest Airlines Inc.,8.235294118,34
October,15376,United Air Lines Inc.,-7,1
October,15376,Southwest Airlines Co.,-8.047619048,21
October,15380,Delta Air Lines Inc.,-12,2
October,15380,Atlantic Southeast Airlines,-23,2
October,15380,American Eagle Airlines Inc.,-11.4,5
October,15389,Skywest Airlines Inc.,-6.5,4
October,15401,Atlantic Southeast Airlines,-3.6,5
October,15411,Atlantic Southeast Airlines,-0.454545455,11
October,15411,American Eagle Airlines Inc.,8,1
October,15412,Delta Air Lines Inc.,-8.625,8
October,15412,Atlantic Southeast Airlines,8.695652174,25
October,15412,Skywest Airlines Inc.,-1,2
October,15497,Frontier Airlines Inc.,-26,1
October,15607,Atlantic Southeast Airlines,-7.6,5
October,15624,Delta Air Lines Inc.,-14,6
October,15624,Atlantic Southeast Airlines,1.176470588,19
October,15841,Alaska Airlines Inc.,-5.25,4
October,15919,Delta Air Lines Inc.,-14,4
October,15919,Atlantic Southeast Airlines,36.30769231,13
October,15919,American Eagle Airlines Inc.,-0.166666667,25
October,15919,Skywest Airlines Inc.,-3.222222222,9
October,15991,Alaska Airlines Inc.,18.75,4
October,16218,Skywest Airlines Inc.,-5.666666667,9
November,ABE,Delta Air Lines Inc.,-13.87878788,33
November,ABE,Atlantic Southeast Airlines,0.147959184,200
November,ABI,American Eagle Airlines Inc.,-1.032258065,190
November,ABQ,American Airlines Inc.,-0.822368421,154
November,ABQ,Alaska Airlines Inc.,-7.233333333,30
November,ABQ,JetBlue Airways,12.42857143,21
November,ABQ,Delta Air Lines Inc.,3.629370629,143
November,ABQ,Atlantic Southeast Airlines,-12.85714286,7
November,ABQ,American Eagle Airlines Inc.,-7.163265306,54
November,ABQ,Skywest Airlines Inc.,-2.32300885,230
November,ABQ,United Air Lines Inc.,3.840909091,44
November,ABQ,Southwest Airlines Co.,4.325211864,954
November,ABR,Skywest Airlines Inc.,8.241935484,63
November,ABY,Atlantic Southeast Airlines,13.37037037,81
November,ACT,Atlantic Southeast Airlines,-3.542857143,142
November,ACV,Skywest Airlines Inc.,1.015384615,133
November,ACY,Spirit Air Lines,2.158844765,278
November,ADK,Alaska Airlines Inc.,25.57142857,9
November,ADQ,Alaska Airlines Inc.,0.068965517,30
November,AEX,Atlantic Southeast Airlines,5.129032258,219
November,AEX,American Eagle Airlines Inc.,-4.055555556,55
November,AGS,Delta Air Lines Inc.,1.258064516,62
November,AGS,Atlantic Southeast Airlines,8.443708609,151
November,ALB,American Airlines Inc.,-8.2125,80
November,ALB,Delta Air Lines Inc.,-5.404411765,136
November,ALB,Atlantic Southeast Airlines,-0.070175439,59
November,ALB,Skywest Airlines Inc.,3.68,26
November,ALB,United Air Lines Inc.,-4.527272727,56
November,ALB,Southwest Airlines Co.,-13.99157303,359
November,ALO,American Eagle Airlines Inc.,-1.62745098,55
November,AMA,Atlantic Southeast Airlines,11,90
November,AMA,American Eagle Airlines Inc.,3.363636364,33
November,AMA,Skywest Airlines Inc.,6.6,5
November,AMA,Southwest Airlines Co.,8.863636364,136
November,ANC,American Airlines Inc.,29.66666667,30
November,ANC,Alaska Airlines Inc.,2.050672182,985
November,ANC,Delta Air Lines Inc.,2.018181818,110
November,ANC,United Air Lines Inc.,16.50847458,60
November,APN,Skywest Airlines Inc.,-13.34693878,51
November,ASE,Skywest Airlines Inc.,14.3125,34
November,ATL,American Airlines Inc.,-0.054229935,933
November,ATL,Alaska Airlines Inc.,-10.23728814,59
November,ATL,Delta Air Lines Inc.,-3.095207382,20185
November,ATL,Atlantic Southeast Airlines,6.140294388,4387
November,ATL,Frontier Airlines Inc.,24.11876485,422
November,ATL,American Eagle Airlines Inc.,16.82608696,24
November,ATL,Spirit Air Lines,13.595,604
November,ATL,Skywest Airlines Inc.,8.742071882,479
November,ATL,United Air Lines Inc.,1.411764706,324
November,ATL,Southwest Airlines Co.,-0.52613341,3490
November,ATW,Delta Air Lines Inc.,6.830188679,53
November,ATW,Atlantic Southeast Airlines,8.953271028,114
November,ATW,Skywest Airlines Inc.,5.280487805,82
November,AUS,American Airlines Inc.,14.72141919,791
November,AUS,Alaska Airlines Inc.,43.06666667,30
November,AUS,JetBlue Airways,19.43956044,187
November,AUS,Delta Air Lines Inc.,5.080701754,286
November,AUS,Frontier Airlines Inc.,51.74444444,90
November,AUS,Skywest Airlines Inc.,20.10358566,262
November,AUS,United Air Lines Inc.,9.089622642,429
November,AUS,Virgin America,4.886792453,171
November,AUS,Southwest Airlines Co.,9.789570552,1710
November,AVL,Delta Air Lines Inc.,2.2,56
November,AVL,Atlantic Southeast Airlines,6.170731707,127
November,AVL,Skywest Airlines Inc.,10.53333333,31
November,AVP,Delta Air Lines Inc.,-8.482758621,29
November,AVP,Atlantic Southeast Airlines,4.89516129,126
November,AZO,Atlantic Southeast Airlines,-3.125,8
November,AZO,American Eagle Airlines Inc.,-8.884615385,112
November,AZO,Skywest Airlines Inc.,-1.797101449,72
November,BDL,American Airlines Inc.,-10.34567901,245
November,BDL,JetBlue Airways,-3.057877814,311
November,BDL,Delta Air Lines Inc.,-9.835025381,396
November,BDL,Atlantic Southeast Airlines,6.231884058,70
November,BDL,American Eagle Airlines Inc.,-17.1875,55
November,BDL,Skywest Airlines Inc.,-8.25,48
November,BDL,United Air Lines Inc.,-7.776315789,77
November,BDL,Southwest Airlines Co.,-7.152727273,553
November,BET,Alaska Airlines Inc.,15.93333333,77
November,BFL,Skywest Airlines Inc.,-4.098290598,237
November,BGM,Atlantic Southeast Airlines,33.21428571,29
November,BGR,Atlantic Southeast Airlines,-6.151515152,34
November,BHM,Delta Air Lines Inc.,-3.928571429,294
November,BHM,Atlantic Southeast Airlines,9.545064378,236
November,BHM,American Eagle Airlines Inc.,-1.186440678,59
November,BHM,Skywest Airlines Inc.,10.7278481,160
November,BHM,Southwest Airlines Co.,-0.26183844,361
November,BIL,Delta Air Lines Inc.,-6.885057471,87
November,BIL,Skywest Airlines Inc.,1.302083333,98
November,BIL,United Air Lines Inc.,-3.573529412,68
November,BIS,Delta Air Lines Inc.,-5.896551724,29
November,BIS,Frontier Airlines Inc.,-3.923076923,13
November,BIS,American Eagle Airlines Inc.,23.66666667,59
November,BIS,Skywest Airlines Inc.,0.780612245,201
November,BJI,Skywest Airlines Inc.,15.28813559,59
November,BLI,Alaska Airlines Inc.,-4.488636364,88
November,BMI,Atlantic Southeast Airlines,-4.35,60
November,BMI,American Eagle Airlines Inc.,-6.864516129,164
November,BMI,Skywest Airlines Inc.,30,1
November,BNA,American Airlines Inc.,-0.261437908,462
November,BNA,Alaska Airlines Inc.,-4.133333333,30
November,BNA,Delta Air Lines Inc.,-4.799126638,458
November,BNA,Atlantic Southeast Airlines,9.71957672,193
November,BNA,Frontier Airlines Inc.,16.42857143,29
November,BNA,American Eagle Airlines Inc.,0.130742049,300
November,BNA,Skywest Airlines Inc.,12.67656766,307
November,BNA,United Air Lines Inc.,-5.268656716,67
November,BNA,Southwest Airlines Co.,-0.98381071,2423
November,BOI,American Airlines Inc.,-1.0625,64
November,BOI,Delta Air Lines Inc.,-0.37254902,51
November,BOI,Skywest Airlines Inc.,6.291436464,730
November,BOI,United Air Lines Inc.,19.9787234,47
November,BOI,Southwest Airlines Co.,-1.05019305,260
November,BOS,American Airlines Inc.,-4.718508997,2370
November,BOS,Alaska Airlines Inc.,-22.81196581,117
November,BOS,JetBlue Airways,-4.965698393,3263
November,BOS,Delta Air Lines Inc.,-6.073913043,1150
November,BOS,Atlantic Southeast Airlines,-6.123762376,202
November,BOS,Spirit Air Lines,4.07960199,202
November,BOS,Skywest Airlines Inc.,9,4
November,BOS,United Air Lines Inc.,-7.101048618,1055
November,BOS,Virgin America,-11.375,117
November,BOS,Southwest Airlines Co.,-5.27755102,984
November,BPT,Atlantic Southeast Airlines,11.32467532,81
November,BPT,American Eagle Airlines Inc.,178,1
November,BQK,Atlantic Southeast Airlines,8.802469136,82
November,BQN,JetBlue Airways,-10.58333333,72
November,BQN,Spirit Air Lines,3.076923077,13
November,BQN,United Air Lines Inc.,4.4,30
November,BRD,Skywest Airlines Inc.,2.795918367,50
November,BRO,Atlantic Southeast Airlines,-4.580246914,164
November,BRO,Skywest Airlines Inc.,-11.95454545,23
November,BRW,Alaska Airlines Inc.,-2.986666667,76
November,BTM,Skywest Airlines Inc.,5.649122807,60
November,BTR,Delta Air Lines Inc.,2.363636364,22
November,BTR,Atlantic Southeast Airlines,6.656896552,591
November,BTR,American Eagle Airlines Inc.,-4.647058824,34
November,BTV,JetBlue Airways,-5.584269663,90
November,BTV,Atlantic Southeast Airlines,13.69158879,115
November,BTV,United Air Lines Inc.,-10.21875,32
November,BUF,American Airlines Inc.,-9.465346535,101
November,BUF,JetBlue Airways,-6.539358601,347
November,BUF,Delta Air Lines Inc.,-7.801075269,186
November,BUF,Atlantic Southeast Airlines,9.64921466,197
November,BUF,American Eagle Airlines Inc.,-8.152380952,113
November,BUF,Skywest Airlines Inc.,1.925925926,30
November,BUF,United Air Lines Inc.,8.64516129,31
November,BUF,Southwest Airlines Co.,-8.577868852,490
November,BUR,Alaska Airlines Inc.,-1.802325581,86
November,BUR,JetBlue Airways,22.9,30
November,BUR,Skywest Airlines Inc.,0.02739726,367
November,BUR,Southwest Airlines Co.,2.165837479,1217
November,BWI,American Airlines Inc.,-1.8336714,495
November,BWI,Alaska Airlines Inc.,-5.3,60
November,BWI,JetBlue Airways,-4.826086957,185
November,BWI,Delta Air Lines Inc.,-4.544991511,590
November,BWI,Atlantic Southeast Airlines,14.6875,67
November,BWI,American Eagle Airlines Inc.,-1.291970803,142
November,BWI,Spirit Air Lines,13.04964539,287
November,BWI,United Air Lines Inc.,-4.685314685,290
November,BWI,Southwest Airlines Co.,0.083869845,5770
November,BZN,Delta Air Lines Inc.,8.236363636,55
November,BZN,Frontier Airlines Inc.,12,17
November,BZN,Skywest Airlines Inc.,3.330578512,123
November,BZN,United Air Lines Inc.,-2.701754386,57
November,CAE,Delta Air Lines Inc.,-8.105882353,85
November,CAE,Atlantic Southeast Airlines,8.842857143,358
November,CAK,Delta Air Lines Inc.,-5.276785714,112
November,CAK,Atlantic Southeast Airlines,6.918454936,238
November,CAK,Skywest Airlines Inc.,10.66666667,3
November,CAK,Southwest Airlines Co.,-9.75257732,194
November,CDC,Skywest Airlines Inc.,1.117647059,51
November,CDV,Alaska Airlines Inc.,-6.862068966,58
November,CHA,Delta Air Lines Inc.,-0.980582524,103
November,CHA,Atlantic Southeast Airlines,12.05579399,235
November,CHA,American Eagle Airlines Inc.,4.555555556,29
November,CHA,Skywest Airlines Inc.,0.586206897,29
November,CHO,Delta Air Lines Inc.,-9.933333333,30
November,CHO,Atlantic Southeast Airlines,5.957446809,48
November,CHO,American Eagle Airlines Inc.,40.04545455,23
November,CHO,Skywest Airlines Inc.,4.185840708,116
November,CHS,American Airlines Inc.,-5.55,60
November,CHS,Alaska Airlines Inc.,-30.44444444,9
November,CHS,JetBlue Airways,6.052325581,174
November,CHS,Delta Air Lines Inc.,-4.914772727,353
November,CHS,Atlantic Southeast Airlines,3.313479624,329
November,CHS,Skywest Airlines Inc.,19.11290323,62
November,CHS,United Air Lines Inc.,0,1
November,CHS,Southwest Airlines Co.,-1.125581395,217
November,CID,Atlantic Southeast Airlines,-1.207692308,135
November,CID,Frontier Airlines Inc.,0.230769231,13
November,CID,American Eagle Airlines Inc.,-0.309392265,189
November,CID,Skywest Airlines Inc.,9.980263158,157
November,CIU,Skywest Airlines Inc.,7.543859649,60
November,CLE,American Airlines Inc.,0.098522167,204
November,CLE,JetBlue Airways,-13.02352941,86
November,CLE,Delta Air Lines Inc.,-1.729357798,218
November,CLE,Atlantic Southeast Airlines,0.860068259,895
November,CLE,Frontier Airlines Inc.,12.1509434,212
November,CLE,American Eagle Airlines Inc.,-4.467741935,197
November,CLE,Spirit Air Lines,-1.004048583,247
November,CLE,Skywest Airlines Inc.,12.23157895,96
November,CLE,United Air Lines Inc.,-2.172619048,508
November,CLE,Southwest Airlines Co.,-7.9575,405
November,CLL,Atlantic Southeast Airlines,-2.844155844,78
November,CLL,American Eagle Airlines Inc.,-4.835820896,135
November,CLT,American Airlines Inc.,1.3458286,7951
November,CLT,JetBlue Airways,3.20952381,106
November,CLT,Delta Air Lines Inc.,-4.333951763,540
November,CLT,Atlantic Southeast Airlines,21.30894309,127
November,CLT,Frontier Airlines Inc.,11.62068966,59
November,CLT,American Eagle Airlines Inc.,11.88235294,52
November,CLT,Skywest Airlines Inc.,16.57024793,123
November,CLT,United Air Lines Inc.,3.018181818,55
November,CLT,Southwest Airlines Co.,-2.261363636,179
November,CMH,American Airlines Inc.,-4.16744186,220
November,CMH,Delta Air Lines Inc.,-5.548736462,277
November,CMH,Atlantic Southeast Airlines,6.585365854,169
November,CMH,American Eagle Airlines Inc.,-2.269349845,340
November,CMH,Skywest Airlines Inc.,7.915789474,97
November,CMH,United Air Lines Inc.,3.760416667,97
November,CMH,Southwest Airlines Co.,-6.24037461,964
November,CMI,American Eagle Airlines Inc.,-5.19,220
November,CMX,Skywest Airlines Inc.,1.859649123,60
November,COD,Skywest Airlines Inc.,12.71875,32
November,COS,American Airlines Inc.,9.102272727,91
November,COS,Delta Air Lines Inc.,1.444444444,27
November,COS,Atlantic Southeast Airlines,13.85714286,7
November,COS,Skywest Airlines Inc.,10.64479638,448
November,COU,American Eagle Airlines Inc.,8.805309735,117
November,CPR,Skywest Airlines Inc.,0.204545455,135
November,CRP,Atlantic Southeast Airlines,-3.726415094,106
November,CRP,American Eagle Airlines Inc.,-6.444444444,92
November,CRP,Skywest Airlines Inc.,-0.758064516,64
November,CRP,Southwest Airlines Co.,1.036697248,110
November,CRW,Delta Air Lines Inc.,1.066666667,30
November,CRW,Atlantic Southeast Airlines,4.718309859,149
November,CRW,Skywest Airlines Inc.,17.91666667,37
November,CSG,Atlantic Southeast Airlines,6.058252427,103
November,CVG,Delta Air Lines Inc.,-8.084980237,507
November,CVG,Atlantic Southeast Airlines,9.780876494,256
November,CVG,Frontier Airlines Inc.,-3.813333333,150
November,CVG,American Eagle Airlines Inc.,-5.823834197,412
November,CVG,Skywest Airlines Inc.,9.360277136,438
November,CWA,Atlantic Southeast Airlines,-1.527272727,57
November,CWA,American Eagle Airlines Inc.,-7.266666667,80
November,CWA,Skywest Airlines Inc.,-1.541666667,24
November,DAB,Delta Air Lines Inc.,3.034782609,115
November,DAL,Delta Air Lines Inc.,8.852713178,129
November,DAL,Atlantic Southeast Airlines,61,1
November,DAL,Virgin America,7.930232558,531
November,DAL,Southwest Airlines Co.,7.039294306,5067
November,DAY,American Airlines Inc.,-7.546666667,78
November,DAY,Delta Air Lines Inc.,-2.061403509,114
November,DAY,Atlantic Southeast Airlines,4.222222222,115
November,DAY,American Eagle Airlines Inc.,4.761904762,115
November,DAY,Skywest Airlines Inc.,6.510989011,186
November,DAY,Southwest Airlines Co.,-5.47826087,116
November,DBQ,American Eagle Airlines Inc.,-0.935064935,83
November,DCA,American Airlines Inc.,-1.270989194,2435
November,DCA,Alaska Airlines Inc.,-15.17241379,118
November,DCA,JetBlue Airways,-0.915294118,851
November,DCA,Delta Air Lines Inc.,-3.830749354,774
November,DCA,Atlantic Southeast Airlines,3.474654378,222
November,DCA,Frontier Airlines Inc.,-0.822222222,90
November,DCA,American Eagle Airlines Inc.,-18,2
November,DCA,Skywest Airlines Inc.,7.728476821,157
November,DCA,United Air Lines Inc.,-6.313539192,428
November,DCA,Virgin America,0.902654867,113
November,DCA,Southwest Airlines Co.,-5.365141956,1283
November,DEN,American Airlines Inc.,9.121786198,755
November,DEN,Alaska Airlines Inc.,-3.859649123,115
November,DEN,JetBlue Airways,8.384615385,80
November,DEN,Delta Air Lines Inc.,1.522292994,628
November,DEN,Frontier Airlines Inc.,11.24397906,1920
November,DEN,Spirit Air Lines,12.55067568,300
November,DEN,Skywest Airlines Inc.,8.557311194,3821
November,DEN,United Air Lines Inc.,2.151979858,4424
November,DEN,Southwest Airlines Co.,4.118413144,5074
November,DFW,American Airlines Inc.,5.527042377,11558
November,DFW,Alaska Airlines Inc.,-4.454545455,89
November,DFW,JetBlue Airways,2.722222222,55
November,DFW,Delta Air Lines Inc.,2.627791563,403
November,DFW,Atlantic Southeast Airlines,8.490805067,2514
November,DFW,Frontier Airlines Inc.,10.76724138,116
November,DFW,American Eagle Airlines Inc.,0.174771589,3446
November,DFW,Spirit Air Lines,3.109219858,711
November,DFW,Skywest Airlines Inc.,10.76204819,338
November,DFW,United Air Lines Inc.,1.95379538,304
November,DHN,Atlantic Southeast Airlines,6.3125,112
November,DIK,Skywest Airlines Inc.,-13.10714286,56
November,DLH,Delta Air Lines Inc.,-18,1
November,DLH,Skywest Airlines Inc.,14.54347826,191
November,DRO,American Eagle Airlines Inc.,-7.674698795,85
November,DRO,Skywest Airlines Inc.,2.682539683,64
November,DSM,American Airlines Inc.,3.47826087,116
November,DSM,Delta Air Lines Inc.,9.776470588,85
November,DSM,Atlantic Southeast Airlines,13.59663866,124
November,DSM,Frontier Airlines Inc.,15.11764706,17
November,DSM,American Eagle Airlines Inc.,4.509933775,165
November,DSM,Skywest Airlines Inc.,9.45631068,104
November,DSM,United Air Lines Inc.,14.60377358,53
November,DSM,Southwest Airlines Co.,1.082352941,86
November,DTW,American Airlines Inc.,2.347826087,513
November,DTW,Alaska Airlines Inc.,-15.76666667,30
November,DTW,JetBlue Airways,1.336206897,117
November,DTW,Delta Air Lines Inc.,-5.060619089,4658
November,DTW,Atlantic Southeast Airlines,0.060665362,2066
November,DTW,Frontier Airlines Inc.,4.316455696,80
